"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Oosp1","MmuEX0033094","chr19:11687335-11687432",-0.0255663401057846,1,4.15542095676834,0
"Riok1","MmuEX0039903","chr13:38046851-38046907",-0.0238254905985666,0.986666666666667,2.05710906956726,0
"Fyn","MmuEX0019817","chr10:39529437-39529601",0.0229775240562706,0.964666666666667,1.9320900036243,0
"Edem2","MmuEX0016241","chr2:155728891-155729001",-0.0228212737300441,0.960666666666667,2.5224923855622,0.01
"C87499","MmuEX0008646","chr4:88629829-88630139",-0.0227895549168714,0.959333333333333,2.70583780931008,0
"Setd4","MmuEX0041830","chr16:93583801-93583900",-0.0209446231851664,0.955333333333333,2.27981937813472,0
"Gpr1","MmuEX0021624","chr1:63209754-63209899",-0.0185640285597456,0.977333333333333,2.51270654564673,0.02
"Carmil1","MmuEX0026931","chr13:24081929-24082023",-0.0174711828193617,0.984666666666667,2.26147148435759,0
"Itpk1","MmuEX1015449","chr12:102573570-102573619",-0.0150588572093246,0.968,2.39657028846854,0
"Nlrp4a","MmuEX0031861","chr7:26453357-26453515",-0.0132798290035085,0.955333333333333,1.89167523612659,0
"Polr2d","MmuEX0036297","chr18:31795288-31795383",0.0130593563127335,0.988,3.01299937444194,0
"Nlrp9b","MmuEX0031874","chr7:20042351-20042518",0.0104065084421727,0.974666666666667,2.85265064937368,0
"Birc5","MmuEX0007996","chr11:117849754-117849863",0.00919722840512727,0.986,2.23888876637936,0
"Mapk3","MmuEX6014200","chr7:126763741-126763855",-0.00835890974485098,0.952666666666667,2.34640119173836,0
"Kpna7","MmuEX6022504","chr5:145007963-145008051",-0.00762878022687885,0.981333333333333,2.33284609144579,0
"Fbxw24","MmuEX1010301","chr9:109606972-109607182",0.00274632679445308,0.970666666666667,2.35642610510524,0
